Keyword,Clicks,Impressions,CTR,Position,Date, Page,Country,Device
tvshd,2.0,2.0,1.0,1.0,2019-05-23,gsc_property,worldwide,mobile,
tú ves,2.0,3.0,0.6666666666666666,1.0,2019-05-23,gsc_property,worldwide,mobile,
cable,1.0,17.0,0.058823529411764705,9.764705882352942,2019-05-23,gsc_property,worldwide,mobile,
cable prepago,1.0,1.0,1.0,2.0,2019-05-23,gsc_property,worldwide,mobile,
cable satelital,1.0,3.0,0.3333333333333333,1.0,2019-05-23,gsc_property,worldwide,mobile,
call center tuves hd,1.0,1.0,1.0,1.0,2019-05-23,gsc_property,worldwide,mobile,
canales play,1.0,2.0,0.5,1.0,2019-05-23,gsc_property,worldwide,mobile,
centro de pago tuves hd,1.0,2.0,0.5,1.0,2019-05-23,gsc_property,worldwide,mobile,
compañias de cable,1.0,4.0,0.25,6.75,2019-05-23,gsc_property,worldwide,mobile,
configuracion decodificador tuves,1.0,1.0,1.0,1.0,2019-05-23,gsc_property,worldwide,mobile,
donde pagar tuves,1.0,1.0,1.0,1.0,2019-05-23,gsc_property,worldwide,mobile,
fono tuves hd,1.0,3.0,0.3333333333333333,1.6666666666666665,2019-05-23,gsc_property,worldwide,mobile,
hd,1.0,80.0,0.0125,7.3,2019-05-23,gsc_property,worldwide,mobile,
pagar tuves,1.0,9.0,0.1111111111111111,2.0,2019-05-23,gsc_property,worldwide,mobile,
pagar tuves hd,1.0,5.0,0.2,2.0,2019-05-23,gsc_property,worldwide,mobile,
pagar tv cable tuves,1.0,3.0,0.3333333333333333,1.0,2019-05-23,gsc_property,worldwide,mobile,
pago tuves hd,1.0,1.0,1.0,2.0,2019-05-23,gsc_property,worldwide,mobile,
planes tuves,1.0,1.0,1.0,1.0,2019-05-23,gsc_property,worldwide,mobile,
servicio al cliente tuves,1.0,2.0,0.5,1.0,2019-05-23,gsc_property,worldwide,mobile,
servicioalcliente@tuves.com,1.0,4.0,0.25,1.0,2019-05-23,gsc_property,worldwide,mobile,
soporte tecnico tuves hd,1.0,2.0,0.5,1.0,2019-05-23,gsc_property,worldwide,mobile,
tu ves.cl,1.0,1.0,1.0,1.0,2019-05-23,gsc_property,worldwide,mobile,
tu veshd,1.0,1.0,1.0,1.0,2019-05-23,gsc_property,worldwide,mobile,
tubes tv,1.0,2.0,0.5,2.0,2019-05-23,gsc_property,worldwide,mobile,
tuves en linea,1.0,2.0,0.5,2.0,2019-05-23,gsc_property,worldwide,mobile,
tuves hd canales,1.0,1.0,1.0,1.0,2019-05-23,gsc_property,worldwide,mobile,
tuves hd chile planes,1.0,2.0,0.5,1.0,2019-05-23,gsc_property,worldwide,mobile,
tuves hd gratis,1.0,4.0,0.25,1.0,2019-05-23,gsc_property,worldwide,mobile,
tuves hd numero de telefono,1.0,3.0,0.3333333333333333,2.0,2019-05-23,gsc_property,worldwide,mobile,
tuves hd numero telefonico,1.0,3.0,0.3333333333333333,2.0,2019-05-23,gsc_property,worldwide,mobile,
tuves hd planes,1.0,1.0,1.0,1.0,2019-05-23,gsc_property,worldwide,mobile,
tuves pago,1.0,16.0,0.0625,2.0,2019-05-23,gsc_property,worldwide,mobile,
tuves planes,1.0,1.0,1.0,1.0,2019-05-23,gsc_property,worldwide,mobile,
tuves telefono,1.0,3.0,0.3333333333333333,1.3333333333333333,2019-05-23,gsc_property,worldwide,mobile,
tuves.cl pago,1.0,3.0,0.3333333333333333,2.0,2019-05-23,gsc_property,worldwide,mobile,
tuvetv,1.0,1.0,1.0,1.0,2019-05-23,gsc_property,worldwide,mobile,
tuvez,1.0,2.0,0.5,1.0,2019-05-23,gsc_property,worldwide,mobile,
tuvez hd,1.0,1.0,1.0,1.0,2019-05-23,gsc_property,worldwide,mobile,
tv cable alto hospicio,1.0,2.0,0.5,5.0,2019-05-23,gsc_property,worldwide,mobile,
tv cable chile,1.0,8.0,0.125,5.25,2019-05-23,gsc_property,worldwide,mobile,
tv cable economico,1.0,1.0,1.0,1.0,2019-05-23,gsc_property,worldwide,mobile,
tv cable entel,1.0,2.0,0.5,27.0,2019-05-23,gsc_property,worldwide,mobile,
tv cable talca,1.0,2.0,0.5,6.0,2019-05-23,gsc_property,worldwide,mobile,
tv cablw,1.0,1.0,1.0,3.0,2019-05-23,gsc_property,worldwide,mobile,
tv cble,1.0,1.0,1.0,3.0,2019-05-23,gsc_property,worldwide,mobile,
tv hd,1.0,16.0,0.0625,5.8125,2019-05-23,gsc_property,worldwide,mobile,
tv online,1.0,1.0,1.0,52.0,2019-05-23,gsc_property,worldwide,mobile,
tv prepago,1.0,2.0,0.5,6.0,2019-05-23,gsc_property,worldwide,mobile,
tves hd,1.0,2.0,0.5,1.0,2019-05-23,gsc_property,worldwide,mobile,
tvhd,1.0,9.0,0.1111111111111111,4.111111111111111,2019-05-23,gsc_property,worldwide,mobile,
veo tv chile,1.0,3.0,0.3333333333333333,6.666666666666667,2019-05-23,gsc_property,worldwide,mobile,
www tuves cl,1.0,1.0,1.0,1.0,2019-05-23,gsc_property,worldwide,mobile,
www.tuves.cl,1.0,4.0,0.25,1.0,2019-05-23,gsc_property,worldwide,mobile,
a al hd,0.0,1.0,0.0,1.0,2019-05-23,gsc_property,worldwide,mobile,
antena prepago,0.0,1.0,0.0,13.0,2019-05-23,gsc_property,worldwide,mobile,
antena satelital,0.0,1.0,0.0,9.0,2019-05-23,gsc_property,worldwide,mobile,
boleta claro,0.0,1.0,0.0,72.0,2019-05-23,gsc_property,worldwide,mobile,
bolivia tv hd,0.0,1.0,0.0,80.0,2019-05-23,gsc_property,worldwide,mobile,
cable barato,0.0,1.0,0.0,1.0,2019-05-23,gsc_property,worldwide,mobile,
cable barato para tv,0.0,1.0,0.0,3.0,2019-05-23,gsc_property,worldwide,mobile,
cable barato sin contrato,0.0,1.0,0.0,63.0,2019-05-23,gsc_property,worldwide,mobile,
cable chile,0.0,1.0,0.0,3.0,2019-05-23,gsc_property,worldwide,mobile,
cable de television,0.0,2.0,0.0,8.5,2019-05-23,gsc_property,worldwide,mobile,
cable de tv,0.0,1.0,0.0,4.0,2019-05-23,gsc_property,worldwide,mobile,
cable del puerto,0.0,2.0,0.0,4.0,2019-05-23,gsc_property,worldwide,mobile,
tuves,21.0,33.0,0.6363636363636364,1.2121212121212122,2019-05-23,gsc_property,worldwide,desktop,
tuves hd,14.0,21.0,0.6666666666666666,1.0,2019-05-23,gsc_property,worldwide,desktop,
tu ves,8.0,24.0,0.3333333333333333,1.4166666666666667,2019-05-23,gsc_property,worldwide,desktop,
tu ves hd,6.0,10.0,0.6,1.0,2019-05-23,gsc_property,worldwide,desktop,
tuves programacion,3.0,3.0,1.0,1.0,2019-05-23,gsc_property,worldwide,desktop,
tuves.cl,3.0,3.0,1.0,1.0,2019-05-23,gsc_property,worldwide,desktop,
canales online,2.0,47.0,0.0425531914893617,7.851063829787234,2019-05-23,gsc_property,worldwide,desktop,
tu vez,2.0,4.0,0.5,3.75,2019-05-23,gsc_property,worldwide,desktop,
cable barato,1.0,1.0,1.0,1.0,2019-05-23,gsc_property,worldwide,desktop,
cable tuves,1.0,1.0,1.0,1.0,2019-05-23,gsc_property,worldwide,desktop,
call center tuves hd,1.0,1.0,1.0,1.0,2019-05-23,gsc_property,worldwide,desktop,
decodificadores,1.0,1.0,1.0,19.0,2019-05-23,gsc_property,worldwide,desktop,
kaon ns1410,1.0,1.0,1.0,6.0,2019-05-23,gsc_property,worldwide,desktop,
kaonmedia hdrec vm9130,1.0,1.0,1.0,1.0,2019-05-23,gsc_property,worldwide,desktop,
pagar tuves,1.0,2.0,0.5,2.0,2019-05-23,gsc_property,worldwide,desktop,
pagar tuves hd,1.0,1.0,1.0,2.0,2019-05-23,gsc_property,worldwide,desktop,
pagar tv cable tuves,1.0,1.0,1.0,1.0,2019-05-23,gsc_property,worldwide,desktop,
stb zapper kaon ns1410,1.0,4.0,0.25,6.0,2019-05-23,gsc_property,worldwide,desktop,
television cable,1.0,10.0,0.1,2.4,2019-05-23,gsc_property,worldwide,desktop,
television por internet chile,1.0,4.0,0.25,7.5,2019-05-23,gsc_property,worldwide,desktop,
television satelital chile,1.0,6.0,0.16666666666666666,1.0,2019-05-23,gsc_property,worldwide,desktop,
tu ves tv,1.0,2.0,0.5,1.0,2019-05-23,gsc_property,worldwide,desktop,
tu vez hd,1.0,2.0,0.5,1.0,2019-05-23,gsc_property,worldwide,desktop,
tuves cable,1.0,1.0,1.0,1.0,2019-05-23,gsc_property,worldwide,desktop,
tuves chile,1.0,1.0,1.0,1.0,2019-05-23,gsc_property,worldwide,desktop,
tuves hd cdf hd,1.0,1.0,1.0,1.0,2019-05-23,gsc_property,worldwide,desktop,
tuves hd gratis,1.0,2.0,0.5,2.5,2019-05-23,gsc_property,worldwide,desktop,
tuves pagar,1.0,1.0,1.0,2.0,2019-05-23,gsc_property,worldwide,desktop,
tuveshd,1.0,4.0,0.25,1.0,2019-05-23,gsc_property,worldwide,desktop,
tuveshd.cl,1.0,1.0,1.0,1.0,2019-05-23,gsc_property,worldwide,desktop,
tuvez,1.0,1.0,1.0,1.0,2019-05-23,gsc_property,worldwide,desktop,
tuvez hd,1.0,1.0,1.0,1.0,2019-05-23,gsc_property,worldwide,desktop,
tv cable,1.0,29.0,0.034482758620689655,3.2758620689655173,2019-05-23,gsc_property,worldwide,desktop,
tv por antena,1.0,1.0,1.0,2.0,2019-05-23,gsc_property,worldwide,desktop,
tv por cable chile,1.0,1.0,1.0,1.0,2019-05-23,gsc_property,worldwide,desktop,
tv prepago,1.0,1.0,1.0,3.0,2019-05-23,gsc_property,worldwide,desktop,
tv satelite,1.0,1.0,1.0,6.0,2019-05-23,gsc_property,worldwide,desktop,
www.tuves.cl,1.0,1.0,1.0,1.0,2019-05-23,gsc_property,worldwide,desktop,
.tv,0.0,1.0,0.0,25.0,2019-05-23,gsc_property,worldwide,desktop,
24 horas deportes,0.0,1.0,0.0,50.0,2019-05-23,gsc_property,worldwide,desktop,
acacias 38 capitulo 510,0.0,1.0,0.0,70.0,2019-05-23,gsc_property,worldwide,desktop,
af,0.0,1.0,0.0,66.0,2019-05-23,gsc_property,worldwide,desktop,
almomento punto net,0.0,1.0,0.0,94.0,2019-05-23,gsc_property,worldwide,desktop,
amc programacion argentina,0.0,1.0,0.0,64.0,2019-05-23,gsc_property,worldwide,desktop,
antena prepago,0.0,1.0,0.0,36.0,2019-05-23,gsc_property,worldwide,desktop,
antenas de claro tv satelital,0.0,1.0,0.0,58.0,2019-05-23,gsc_property,worldwide,desktop,
antenas para tv,0.0,1.0,0.0,81.0,2019-05-23,gsc_property,worldwide,desktop,
ayuda,0.0,2.0,0.0,47.5,2019-05-23,gsc_property,worldwide,desktop,
ayuda online vtr,0.0,1.0,0.0,55.0,2019-05-23,gsc_property,worldwide,desktop,
banco estado enlinea,0.0,1.0,0.0,84.0,2019-05-23,gsc_property,worldwide,desktop,
cable,0.0,8.0,0.0,9.375,2019-05-23,gsc_property,worldwide,desktop,
cable barato sin contrato,0.0,2.0,0.0,58.5,2019-05-23,gsc_property,worldwide,desktop,
cable hd,0.0,1.0,0.0,1.0,2019-05-23,gsc_property,worldwide,desktop,
cable por antena satelital,0.0,1.0,0.0,1.0,2019-05-23,gsc_property,worldwide,desktop,
cable satelital,0.0,1.0,0.0,1.0,2019-05-23,gsc_property,worldwide,desktop,
cable satelital gratis,0.0,1.0,0.0,7.0,2019-05-23,gsc_property,worldwide,desktop,
cable television,0.0,1.0,0.0,4.0,2019-05-23,gsc_property,worldwide,desktop,
cable tv,0.0,7.0,0.0,3.7142857142857144,2019-05-23,gsc_property,worldwide,desktop,
cable.tv,0.0,3.0,0.0,4.0,2019-05-23,gsc_property,worldwide,desktop,
cablehogar oficinas,0.0,1.0,0.0,41.0,2019-05-23,gsc_property,worldwide,desktop,
caja vecina banco estado,0.0,1.0,0.0,72.0,2019-05-23,gsc_property,worldwide,desktop,
caja vecina cerca de mi ubicacion,0.0,2.0,0.0,54.5,2019-05-23,gsc_property,worldwide,desktop,
caja vecina sucursales horarios,0.0,2.0,0.0,66.0,2019-05-23,gsc_property,worldwide,desktop,
canal 13 cable programacion,0.0,1.0,0.0,24.0,2019-05-23,gsc_property,worldwide,desktop,
canal 13 en vivo hd,0.0,1.0,0.0,59.0,2019-05-23,gsc_property,worldwide,desktop,
canal 13 hd,0.0,1.0,0.0,31.0,2019-05-23,gsc_property,worldwide,desktop,
canal 13 hd directv,0.0,1.0,0.0,41.0,2019-05-23,gsc_property,worldwide,desktop,
canal 13 online hd,0.0,1.0,0.0,46.0,2019-05-23,gsc_property,worldwide,desktop,
canal adulto online,0.0,1.0,0.0,10.0,2019-05-23,gsc_property,worldwide,desktop,
canal cdf,0.0,1.0,0.0,35.0,2019-05-23,gsc_property,worldwide,desktop,
canal de las estrellas en vivo hd,0.0,1.0,0.0,87.0,2019-05-23,gsc_property,worldwide,desktop,
canal fox,0.0,1.0,0.0,38.0,2019-05-23,gsc_property,worldwide,desktop,
canal fx programacion,0.0,1.0,0.0,65.0,2019-05-23,gsc_property,worldwide,desktop,
canal on line,0.0,1.0,0.0,44.0,2019-05-23,gsc_property,worldwide,desktop,
canal online,0.0,1.0,0.0,30.0,2019-05-23,gsc_property,worldwide,desktop,
canal playboy on line,0.0,1.0,0.0,72.0,2019-05-23,gsc_property,worldwide,desktop,
canal premium,0.0,1.0,0.0,26.0,2019-05-23,gsc_property,worldwide,desktop,
canal tc sport,0.0,1.0,0.0,82.0,2019-05-23,gsc_property,worldwide,desktop,
canal teletrak,0.0,1.0,0.0,23.0,2019-05-23,gsc_property,worldwide,desktop,
canal tv mas,0.0,1.0,0.0,17.0,2019-05-23,gsc_property,worldwide,desktop,
canal tv+,0.0,1.0,0.0,19.0,2019-05-23,gsc_property,worldwide,desktop,
canal tvs programacion,0.0,1.0,0.0,58.0,2019-05-23,gsc_property,worldwide,desktop,
canal venus en cable,0.0,1.0,0.0,48.0,2019-05-23,gsc_property,worldwide,desktop,
canal venus en vivo,0.0,1.0,0.0,93.0,2019-05-23,gsc_property,worldwide,desktop,
canal venus online,0.0,1.0,0.0,30.0,2019-05-23,gsc_property,worldwide,desktop,
canal venus por internet,0.0,1.0,0.0,73.0,2019-05-23,gsc_property,worldwide,desktop,
canales,0.0,1.0,0.0,15.0,2019-05-23,gsc_property,worldwide,desktop,
canales cable,0.0,1.0,0.0,7.0,2019-05-23,gsc_property,worldwide,desktop,
canales chile,0.0,1.0,0.0,19.0,2019-05-23,gsc_property,worldwide,desktop,
canales de bolivia,0.0,1.0,0.0,69.0,2019-05-23,gsc_property,worldwide,desktop,
canales de cable online,0.0,1.0,0.0,90.0,2019-05-23,gsc_property,worldwide,desktop,
canales de cable por internet,0.0,2.0,0.0,48.5,2019-05-23,gsc_property,worldwide,desktop,
canales de chile en vivo,0.0,1.0,0.0,70.0,2019-05-23,gsc_property,worldwide,desktop,
canales de futbol,0.0,1.0,0.0,64.0,2019-05-23,gsc_property,worldwide,desktop,
canales de pago online,0.0,1.0,0.0,48.0,2019-05-23,gsc_property,worldwide,desktop,
canales de tv,0.0,1.0,0.0,20.0,2019-05-23,gsc_property,worldwide,desktop,
canales de tv cable,0.0,1.0,0.0,5.0,2019-05-23,gsc_property,worldwide,desktop,
canales en linea,0.0,3.0,0.0,8.666666666666668,2019-05-23,gsc_property,worldwide,desktop,
canales en vivo chile,0.0,1.0,0.0,48.0,2019-05-23,gsc_property,worldwide,desktop,
canales full hd online,0.0,1.0,0.0,21.0,2019-05-23,gsc_property,worldwide,desktop,
tv hd,1.0,3.0,0.3333333333333333,4.0,2019-05-23,gsc_property,worldwide,tablet,
cable,0.0,1.0,0.0,8.0,2019-05-23,gsc_property,worldwide,tablet,
cables hdtv,0.0,1.0,0.0,6.0,2019-05-23,gsc_property,worldwide,tablet,
canales on line,0.0,1.0,0.0,11.0,2019-05-23,gsc_property,worldwide,tablet,
canales online,0.0,2.0,0.0,8.0,2019-05-23,gsc_property,worldwide,tablet,
cdf hd online,0.0,1.0,0.0,30.0,2019-05-23,gsc_property,worldwide,tablet,
fox family premium programacion,0.0,1.0,0.0,16.0,2019-05-23,gsc_property,worldwide,tablet,
guia de canales,0.0,1.0,0.0,5.0,2019-05-23,gsc_property,worldwide,tablet,
guia de canales claro chile,0.0,1.0,0.0,2.0,2019-05-23,gsc_property,worldwide,tablet,
hd,0.0,21.0,0.0,8.952380952380953,2019-05-23,gsc_property,worldwide,tablet,
hd para tv,0.0,1.0,0.0,8.0,2019-05-23,gsc_property,worldwide,tablet,
mi pagina tv,0.0,4.0,0.0,8.0,2019-05-23,gsc_property,worldwide,tablet,
ns1410,0.0,1.0,0.0,5.0,2019-05-23,gsc_property,worldwide,tablet,
numero de tele,0.0,1.0,0.0,4.0,2019-05-23,gsc_property,worldwide,tablet,
programacion,0.0,1.0,0.0,10.0,2019-05-23,gsc_property,worldwide,tablet,
television hogar,0.0,1.0,0.0,7.0,2019-05-23,gsc_property,worldwide,tablet,
television satelital,0.0,1.0,0.0,1.0,2019-05-23,gsc_property,worldwide,tablet,
tu tv hd,0.0,7.0,0.0,4.571428571428571,2019-05-23,gsc_property,worldwide,tablet,
tu vez,0.0,1.0,0.0,1.0,2019-05-23,gsc_property,worldwide,tablet,
tu.tv,0.0,2.0,0.0,1.0,2019-05-23,gsc_property,worldwide,tablet,
tutv hd,0.0,1.0,0.0,9.0,2019-05-23,gsc_property,worldwide,tablet,
tuves hd pago,0.0,1.0,0.0,2.0,2019-05-23,gsc_property,worldwide,tablet,
tuves pago,0.0,1.0,0.0,2.0,2019-05-23,gsc_property,worldwide,tablet,
tv cable,0.0,3.0,0.0,3.6666666666666665,2019-05-23,gsc_property,worldwide,tablet,
tv cable online,0.0,1.0,0.0,6.0,2019-05-23,gsc_property,worldwide,tablet,
tvhd,0.0,2.0,0.0,10.0,2019-05-23,gsc_property,worldwide,tablet,
tvmas.cl,0.0,1.0,0.0,10.0,2019-05-23,gsc_property,worldwide,tablet,
wp-content/themes/thesource/images/search.png,0.0,1.0,0.0,1.0,2019-05-23,gsc_property,worldwide,tablet,
